usage_id,subscription_id,customer_id,month,devices_connected,data_transfer_gb,active_users,connection_hours,created_at
usage_6128f77a,sub_f5169bb1,cust_8e0604f2,2024-10-01,311,22646.74,187,54484.41,2024-10-06
usage_2c182212,sub_f5169bb1,cust_8e0604f2,2024-11-01,256,119222.09,187,102021.58,2024-11-03
usage_02977dfb,sub_f5169bb1,cust_8e0604f2,2024-12-01,516,132730.0,187,184756.83,2024-12-04
usage_39e18a5b,sub_ade204e7,cust_b120c8f4,2024-09-01,558,210021.28,157,211968.88,2024-09-05
usage_f20363e6,sub_ade204e7,cust_b120c8f4,2024-10-01,424,183854.24,157,123649.59,2024-10-02
usage_5c46830c,sub_ade204e7,cust_b120c8f4,2024-11-01,335,154150.21,157,43731.55,2024-11-03
usage_ef6ccae4,sub_ade204e7,cust_b120c8f4,2024-12-01,174,33617.69,157,36020.49,2024-12-05
usage_45754b64,sub_bf7c34a9,cust_44cddc06,2024-08-01,30,1454.46,10,5520.45,2024-08-06
usage_4d5a02fc,sub_bf7c34a9,cust_44cddc06,2024-09-01,39,7359.03,10,6517.49,2024-09-02
usage_2085ff82,sub_bf7c34a9,cust_44cddc06,2024-10-01,24,4282.23,10,8377.13,2024-10-06
usage_8e37253f,sub_bf7c34a9,cust_44cddc06,2024-11-01,13,2063.86,10,5908.2,2024-11-02
usage_c026e3f3,sub_bf7c34a9,cust_44cddc06,2024-12-01,42,11821.33,10,10501.82,2024-12-04
usage_bf7abc87,sub_8b1c70ce,cust_96e30e13,2024-10-01,110,53544.77,30,15866.49,2024-10-05
usage_5af99b06,sub_8b1c70ce,cust_96e30e13,2024-11-01,64,7386.55,30,11661.67,2024-11-02
usage_8687e20f,sub_8b1c70ce,cust_96e30e13,2024-12-01,67,25693.18,30,22027.98,2024-12-06
usage_9974622d,sub_10719e82,cust_b258bf7d,2024-01-01,1729,637735.43,459,859487.65,2024-01-06
usage_129bbceb,sub_10719e82,cust_b258bf7d,2024-02-01,529,105132.37,459,107728.88,2024-02-06
usage_bc927c6f,sub_10719e82,cust_b258bf7d,2024-03-01,1276,584684.47,459,180067.25,2024-03-06
usage_32ce59e6,sub_10719e82,cust_b258bf7d,2024-04-01,1541,577621.93,459,303369.09,2024-04-02
usage_57105ef7,sub_10719e82,cust_b258bf7d,2024-05-01,1641,98109.44,459,205659.45,2024-05-04
usage_70fe389e,sub_10719e82,cust_b258bf7d,2024-06-01,887,137169.31,459,440003.88,2024-06-04
usage_99220422,sub_10719e82,cust_b258bf7d,2024-07-01,989,130780.12,459,230373.76,2024-07-04
usage_bde1bea8,sub_10719e82,cust_b258bf7d,2024-08-01,1128,537618.62,459,257512.37,2024-08-02
usage_124d2cac,sub_410918a7,cust_e2f7c32e,2024-08-01,38,5907.02,20,10636.66,2024-08-06
usage_f983a15f,sub_410918a7,cust_e2f7c32e,2024-09-01,31,13885.35,20,10746.32,2024-09-05
usage_604a334c,sub_410918a7,cust_e2f7c32e,2024-10-01,41,13742.6,20,9230.94,2024-10-05
usage_09691a87,sub_d21305c5,cust_25b36647,2024-08-01,3215,712951.54,1251,1285115.71,2024-08-04
usage_4978a5e0,sub_d21305c5,cust_25b36647,2024-09-01,3002,206065.93,1251,970680.8,2024-09-03
usage_db177800,sub_d21305c5,cust_25b36647,2024-10-01,2444,511379.46,1251,844523.81,2024-10-06
usage_049507dc,sub_d21305c5,cust_25b36647,2024-11-01,1796,384915.6,1251,671298.76,2024-11-06
usage_316f3f55,sub_d21305c5,cust_25b36647,2024-12-01,4895,103895.57,1251,2392086.57,2024-12-05
usage_e832f9cf,sub_171dfad3,cust_b5d59990,2024-07-01,3,935.31,1,320.72,2024-07-06
usage_6adcc783,sub_171dfad3,cust_b5d59990,2024-08-01,2,265.06,1,840.05,2024-08-02
usage_82ec9545,sub_171dfad3,cust_b5d59990,2024-09-01,1,413.87,1,470.02,2024-09-03
usage_e7c3d2ad,sub_171dfad3,cust_b5d59990,2024-10-01,3,763.86,1,1413.44,2024-10-05
usage_626d5458,sub_171dfad3,cust_b5d59990,2024-11-01,1,419.47,1,327.39,2024-11-05
usage_7f38bf80,sub_171dfad3,cust_b5d59990,2024-12-01,2,209.68,1,416.79,2024-12-06
usage_ce352c55,sub_41e3d332,cust_fe4aa29c,2024-10-01,461,173068.67,135,48150.98,2024-10-06
usage_ed6db770,sub_41e3d332,cust_fe4aa29c,2024-11-01,256,82107.13,135,120062.34,2024-11-04
usage_c3528680,sub_41e3d332,cust_fe4aa29c,2024-12-01,363,101684.08,135,102491.61,2024-12-03
usage_eb736c37,sub_dec10b3c,cust_41155e6c,2024-04-01,1973,947986.89,1758,718967.65,2024-04-04
usage_67dc1037,sub_dec10b3c,cust_41155e6c,2024-05-01,4672,1729377.57,1758,942040.83,2024-05-03
usage_10203681,sub_dec10b3c,cust_41155e6c,2024-06-01,5508,445743.41,1758,1321144.82,2024-06-04
usage_5a7215b2,sub_dec10b3c,cust_41155e6c,2024-07-01,4295,1750586.17,1758,998471.83,2024-07-06
usage_b509e085,sub_dec10b3c,cust_41155e6c,2024-08-01,6719,143137.11,1758,3170689.84,2024-08-06
usage_a18f5fc5,sub_dec10b3c,cust_41155e6c,2024-09-01,4408,138938.98,1758,1414823.55,2024-09-03
usage_981fd469,sub_dec10b3c,cust_41155e6c,2024-10-01,6365,881248.43,1758,1702024.0,2024-10-04
usage_d20c7447,sub_dec10b3c,cust_41155e6c,2024-11-01,6818,948452.69,1758,3285237.88,2024-11-05
usage_19c20b95,sub_dec10b3c,cust_41155e6c,2024-12-01,5225,925462.65,1758,2023155.75,2024-12-02
usage_1127a2ed,sub_17d511e0,cust_5a875668,2024-03-01,1,256.31,1,391.47,2024-03-06
usage_35425e16,sub_17d511e0,cust_5a875668,2024-04-01,1,347.03,1,181.7,2024-04-02
usage_d1ad5261,sub_17d511e0,cust_5a875668,2024-05-01,2,844.18,1,545.13,2024-05-03
usage_d77f9ddb,sub_17d511e0,cust_5a875668,2024-06-01,1,270.11,1,470.7,2024-06-05
usage_c659c500,sub_17d511e0,cust_5a875668,2024-07-01,2,437.06,1,986.03,2024-07-06
usage_b452ff4c,sub_17d511e0,cust_5a875668,2024-08-01,2,221.88,1,727.2,2024-08-02
usage_c8b0ec97,sub_17d511e0,cust_5a875668,2024-09-01,1,464.46,1,437.34,2024-09-02
usage_5fef7602,sub_17d511e0,cust_5a875668,2024-10-01,4,1606.75,1,1789.02,2024-10-06
usage_c9bbd6e0,sub_17d511e0,cust_5a875668,2024-11-01,2,492.35,1,671.3,2024-11-05
usage_8600afa9,sub_17d511e0,cust_5a875668,2024-12-01,2,585.87,1,212.34,2024-12-06
usage_f111df3a,sub_82540388,cust_724a7dc0,2024-02-01,71,27147.89,64,27839.85,2024-02-06
usage_e93a224d,sub_82540388,cust_724a7dc0,2024-03-01,211,35469.01,64,41853.27,2024-03-03
usage_f28e98c8,sub_82540388,cust_724a7dc0,2024-04-01,225,36211.38,64,75520.92,2024-04-02
usage_54ae50e8,sub_82540388,cust_724a7dc0,2024-05-01,136,50078.97,64,65662.6,2024-05-03
usage_c22b4ecf,sub_82540388,cust_724a7dc0,2024-06-01,94,11965.31,64,22876.1,2024-06-02
usage_3004a11d,sub_82540388,cust_724a7dc0,2024-07-01,205,23652.06,64,25116.23,2024-07-06
usage_27462122,sub_82540388,cust_724a7dc0,2024-08-01,104,34546.61,64,26783.88,2024-08-02
usage_2fa6abc7,sub_82540388,cust_724a7dc0,2024-09-01,167,43446.91,64,51240.13,2024-09-06
usage_64713f03,sub_82540388,cust_724a7dc0,2024-10-01,177,71125.81,64,44603.85,2024-10-03
usage_6a50d057,sub_82540388,cust_724a7dc0,2024-11-01,131,51012.21,64,62317.28,2024-11-06
usage_3179f44d,sub_82540388,cust_724a7dc0,2024-12-01,213,18709.2,64,98511.07,2024-12-06
usage_df3607d7,sub_0ed875e3,cust_1ae5d4a9,2024-07-01,3,192.85,1,562.0,2024-07-03
usage_8870ef53,sub_0ed875e3,cust_1ae5d4a9,2024-08-01,1,450.16,1,305.7,2024-08-05
usage_5f6a2bc3,sub_0ed875e3,cust_1ae5d4a9,2024-09-01,2,943.28,1,537.92,2024-09-05
usage_23a6b085,sub_0ed875e3,cust_1ae5d4a9,2024-10-01,2,618.6,1,519.38,2024-10-04
usage_50b2198d,sub_0ed875e3,cust_1ae5d4a9,2024-11-01,2,974.09,1,787.25,2024-11-06
usage_22c650f3,sub_0ed875e3,cust_1ae5d4a9,2024-12-01,2,348.03,1,263.48,2024-12-04
usage_e67e7df8,sub_2362c151,cust_78741497,2024-06-01,1,244.01,1,458.89,2024-06-04
usage_40e197b0,sub_2362c151,cust_78741497,2024-07-01,2,512.89,1,698.12,2024-07-04
usage_fa3b71c5,sub_2362c151,cust_78741497,2024-08-01,2,290.91,1,973.57,2024-08-02
usage_65e6d299,sub_2362c151,cust_78741497,2024-09-01,2,536.03,1,747.12,2024-09-03
usage_f1775435,sub_2362c151,cust_78741497,2024-10-01,1,68.95,1,399.28,2024-10-02
usage_934efb3d,sub_2362c151,cust_78741497,2024-11-01,3,653.87,1,701.57,2024-11-04
usage_7d601aa7,sub_2362c151,cust_78741497,2024-12-01,2,331.93,1,814.0,2024-12-05
usage_8b1a31f0,sub_7565db59,cust_1d4b2869,2024-07-01,389,80763.5,265,121272.84,2024-07-05
usage_2e12c4d5,sub_7565db59,cust_1d4b2869,2024-08-01,524,239794.1,265,62842.35,2024-08-03
usage_44152248,sub_7565db59,cust_1d4b2869,2024-09-01,533,53303.13,265,231336.97,2024-09-05
usage_521957ff,sub_7565db59,cust_1d4b2869,2024-10-01,957,49833.03,265,377597.04,2024-10-06
usage_1191cf68,sub_7565db59,cust_1d4b2869,2024-11-01,658,62214.2,265,139701.79,2024-11-03
usage_35b868ad,sub_7565db59,cust_1d4b2869,2024-12-01,736,292943.71,265,136886.14,2024-12-06
usage_368bdf5c,sub_d4902ebe,cust_1d4b2869,2024-07-01,194,54536.43,132,63455.51,2024-07-06
usage_0658c65b,sub_d4902ebe,cust_1d4b2869,2024-08-01,376,131651.64,132,181219.61,2024-08-06
usage_5079bb35,sub_d4902ebe,cust_1d4b2869,2024-09-01,391,155962.32,132,69838.09,2024-09-04
usage_da4ecbf1,sub_d4902ebe,cust_1d4b2869,2024-10-01,242,103726.72,132,108461.21,2024-10-05
usage_c3c8e987,sub_904dc140,cust_00319f44,2024-11-01,1747,771755.94,647,453613.39,2024-11-05
usage_fbe83f07,sub_904dc140,cust_00319f44,2024-12-01,845,116605.94,647,225388.16,2024-12-02
usage_d3cc70fb,sub_121f85e3,cust_45acd302,2024-06-01,73,32654.59,35,8494.36,2024-06-05
usage_8b831d84,sub_121f85e3,cust_45acd302,2024-07-01,69,25971.04,35,34239.54,2024-07-03
usage_088cef35,sub_121f85e3,cust_45acd302,2024-08-01,59,10210.03,35,10766.56,2024-08-04
usage_32e03aa2,sub_121f85e3,cust_45acd302,2024-09-01,68,20648.7,35,10965.87,2024-09-06
usage_99f188dc,sub_121f85e3,cust_45acd302,2024-10-01,98,22322.37,35,34360.27,2024-10-03
usage_203b0f6e,sub_121f85e3,cust_45acd302,2024-11-01,97,2993.53,35,47767.27,2024-11-04
usage_56f768bf,sub_121f85e3,cust_45acd302,2024-12-01,136,57990.11,35,48906.03,2024-12-03
usage_6fcc906c,sub_619f2bc0,cust_00747296,2024-09-01,443,150643.49,147,124746.8,2024-09-04
usage_1db0de94,sub_619f2bc0,cust_00747296,2024-10-01,272,23873.52,147,47044.36,2024-10-04
usage_5415aae2,sub_619f2bc0,cust_00747296,2024-11-01,266,54491.65,147,94839.4,2024-11-04
usage_e2463cc0,sub_619f2bc0,cust_00747296,2024-12-01,256,58482.54,147,88013.86,2024-12-02
usage_a7f21529,sub_3f9e2286,cust_d49ffa3c,2024-05-01,7,351.9,2,2887.57,2024-05-06
usage_fac34470,sub_3f9e2286,cust_d49ffa3c,2024-06-01,7,2152.52,2,881.09,2024-06-05
usage_8ce14a3c,sub_3f9e2286,cust_d49ffa3c,2024-07-01,3,871.7,2,1125.59,2024-07-04
usage_1295e6aa,sub_3f9e2286,cust_d49ffa3c,2024-08-01,2,785.14,2,471.24,2024-08-02
usage_3f94f792,sub_3f9e2286,cust_d49ffa3c,2024-09-01,3,826.0,2,924.02,2024-09-03
usage_c914995e,sub_3f9e2286,cust_d49ffa3c,2024-10-01,5,1674.26,2,1451.74,2024-10-05
usage_b497ce31,sub_3f9e2286,cust_d49ffa3c,2024-11-01,4,1569.06,2,1331.76,2024-11-02
usage_2d812368,sub_3f9e2286,cust_d49ffa3c,2024-12-01,4,633.87,2,1380.41,2024-12-03
usage_3d98270b,sub_20a80402,cust_0a7ec617,2024-01-01,2,984.31,1,545.53,2024-01-05
usage_eb91f2b0,sub_20a80402,cust_0a7ec617,2024-02-01,2,862.63,1,840.56,2024-02-03
usage_858e88aa,sub_20a80402,cust_0a7ec617,2024-03-01,3,1250.2,1,618.76,2024-03-06
usage_118ba350,sub_20a80402,cust_0a7ec617,2024-04-01,2,416.82,1,959.57,2024-04-03
usage_a27dd837,sub_20a80402,cust_0a7ec617,2024-05-01,1,113.15,1,337.5,2024-05-05
usage_57f63cab,sub_20a80402,cust_0a7ec617,2024-06-01,1,33.39,1,149.23,2024-06-04
usage_b13ad2e9,sub_20a80402,cust_0a7ec617,2024-07-01,2,861.63,1,813.2,2024-07-06
usage_a8a6d446,sub_20a80402,cust_0a7ec617,2024-08-01,2,90.32,1,915.54,2024-08-04
usage_009b9962,sub_20a80402,cust_0a7ec617,2024-09-01,2,189.49,1,954.07,2024-09-05
usage_47fbc1c2,sub_20a80402,cust_0a7ec617,2024-10-01,3,404.21,1,567.9,2024-10-04
usage_31ee59d4,sub_2a14bf80,cust_0529d3fd,2024-05-01,3,747.06,1,414.28,2024-05-06
usage_2a49b54b,sub_2a14bf80,cust_0529d3fd,2024-06-01,2,478.24,1,695.66,2024-06-04
usage_c01ad0f6,sub_2a14bf80,cust_0529d3fd,2024-07-01,1,272.84,1,486.7,2024-07-04
usage_1dc7e30e,sub_2a14bf80,cust_0529d3fd,2024-08-01,2,680.67,1,665.66,2024-08-04
usage_2eb7d795,sub_2a14bf80,cust_0529d3fd,2024-09-01,2,836.21,1,489.7,2024-09-06
usage_818e644d,sub_2a14bf80,cust_0529d3fd,2024-10-01,1,31.71,1,414.97,2024-10-06
usage_5cbb3c59,sub_2a14bf80,cust_0529d3fd,2024-11-01,2,647.47,1,821.36,2024-11-05
usage_0bad079f,sub_2a14bf80,cust_0529d3fd,2024-12-01,1,370.67,1,414.84,2024-12-04
usage_f802bcde,sub_31eda82d,cust_755e0cc6,2024-05-01,752,178868.37,385,150888.1,2024-05-06
usage_ebc6b786,sub_31eda82d,cust_755e0cc6,2024-06-01,1300,469294.11,385,262332.42,2024-06-05
usage_ca36d05f,sub_31eda82d,cust_755e0cc6,2024-07-01,1047,425694.67,385,448331.71,2024-07-03
usage_2715839e,sub_31eda82d,cust_755e0cc6,2024-08-01,1026,185866.82,385,233657.85,2024-08-04
usage_25e4fa63,sub_31eda82d,cust_755e0cc6,2024-09-01,1357,157694.97,385,645296.97,2024-09-04
usage_f5592886,sub_31eda82d,cust_755e0cc6,2024-10-01,1030,72207.11,385,113464.09,2024-10-06
usage_3edd418f,sub_a4e10df1,cust_4a07bbf5,2024-11-01,2,96.28,1,478.35,2024-11-02
usage_a078c154,sub_a4e10df1,cust_4a07bbf5,2024-12-01,1,61.38,1,399.88,2024-12-05
usage_2c65ae8a,sub_835a344a,cust_cb8e09ec,2024-03-01,2,284.32,1,226.75,2024-03-06
usage_46c2f9d0,sub_835a344a,cust_cb8e09ec,2024-04-01,2,945.28,1,450.08,2024-04-02
usage_b34eaf29,sub_835a344a,cust_cb8e09ec,2024-05-01,2,127.65,1,838.5,2024-05-06
usage_ced6b225,sub_835a344a,cust_cb8e09ec,2024-06-01,2,558.68,1,833.17,2024-06-06
usage_d0d81497,sub_835a344a,cust_cb8e09ec,2024-07-01,2,264.99,1,998.57,2024-07-05
usage_ee8d6aab,sub_835a344a,cust_cb8e09ec,2024-08-01,1,440.8,1,418.23,2024-08-06
usage_e3a9c077,sub_835a344a,cust_cb8e09ec,2024-09-01,1,38.32,1,151.23,2024-09-06
usage_8f6320f1,sub_835a344a,cust_cb8e09ec,2024-10-01,2,103.67,1,370.9,2024-10-04
usage_98034166,sub_835a344a,cust_cb8e09ec,2024-11-01,3,929.77,1,389.29,2024-11-03
usage_63073c77,sub_55317b73,cust_660d6670,2024-04-01,2416,1039030.93,1883,401025.55,2024-04-04
usage_362484f9,sub_55317b73,cust_660d6670,2024-05-01,5421,1130508.38,1883,2000071.65,2024-05-03
usage_2b8b6e5c,sub_55317b73,cust_660d6670,2024-06-01,4078,1493845.56,1883,1083192.44,2024-06-02
usage_11488452,sub_55317b73,cust_660d6670,2024-07-01,5489,2645698.54,1883,979275.39,2024-07-02
usage_eeacd3d4,sub_55317b73,cust_660d6670,2024-08-01,6412,2180315.72,1883,1226813.88,2024-08-04
usage_d7e3f1ec,sub_55317b73,cust_660d6670,2024-09-01,5400,1019148.14,1883,2297719.81,2024-09-05
usage_982e4c7f,sub_55317b73,cust_660d6670,2024-10-01,5877,2864518.09,1883,1393331.22,2024-10-05
usage_acd9f630,sub_55317b73,cust_660d6670,2024-11-01,3739,1520992.59,1883,1788701.35,2024-11-02
usage_64e3132d,sub_55317b73,cust_660d6670,2024-12-01,2883,1107526.9,1883,738440.34,2024-12-06
usage_e3970fbd,sub_cd5eac4c,cust_16efeecd,2024-07-01,2054,697101.68,1204,991600.6,2024-07-03
usage_33dfd5e9,sub_cd5eac4c,cust_16efeecd,2024-08-01,1779,162834.93,1204,794670.18,2024-08-05
usage_c56b8cf4,sub_cd5eac4c,cust_16efeecd,2024-09-01,1280,319646.23,1204,456658.52,2024-09-06
usage_3aedfd47,sub_cd5eac4c,cust_16efeecd,2024-10-01,2897,501881.73,1204,1006645.25,2024-10-04
usage_7c9a5e2d,sub_cd5eac4c,cust_16efeecd,2024-11-01,2929,486365.92,1204,1422042.42,2024-11-04
usage_e190b873,sub_cd5eac4c,cust_16efeecd,2024-12-01,2299,264930.71,1204,574551.99,2024-12-04
usage_2f967c98,sub_d937881a,cust_e234a756,2024-05-01,2904,184676.87,1255,403720.75,2024-05-06
usage_95ff55af,sub_d937881a,cust_e234a756,2024-06-01,3971,1394530.51,1255,532635.1,2024-06-05
usage_6b73a335,sub_d937881a,cust_e234a756,2024-07-01,3384,1636237.93,1255,1268525.49,2024-07-03
usage_52101722,sub_d937881a,cust_e234a756,2024-08-01,1726,565356.97,1255,545329.7,2024-08-06
usage_f9480b57,sub_d937881a,cust_e234a756,2024-09-01,2562,932352.15,1255,781913.22,2024-09-02
usage_1b43d73b,sub_d937881a,cust_e234a756,2024-10-01,3785,1636475.47,1255,1800296.83,2024-10-04
usage_c1dd5228,sub_d937881a,cust_e234a756,2024-11-01,2036,48195.44,1255,264273.46,2024-11-06
usage_a87eed21,sub_d937881a,cust_e234a756,2024-12-01,1868,263036.54,1255,231381.71,2024-12-02
usage_1d70678e,sub_5bd4e586,cust_6ff7c7e1,2024-03-01,794,218694.84,565,368866.44,2024-03-02
usage_ec1de683,sub_5bd4e586,cust_6ff7c7e1,2024-04-01,936,412252.18,565,241447.82,2024-04-04
usage_3c6488ac,sub_5bd4e586,cust_6ff7c7e1,2024-05-01,1273,469525.86,565,132680.77,2024-05-05
usage_43bf869f,sub_5bd4e586,cust_6ff7c7e1,2024-06-01,1521,96004.93,565,482742.94,2024-06-05
usage_aee11e9c,sub_5bd4e586,cust_6ff7c7e1,2024-07-01,1336,257656.29,565,391812.92,2024-07-05
usage_92794565,sub_5bd4e586,cust_6ff7c7e1,2024-08-01,1163,248716.42,565,562176.12,2024-08-05
usage_ce7ff2f6,sub_5bd4e586,cust_6ff7c7e1,2024-09-01,755,201238.29,565,231375.95,2024-09-06
usage_8a0647be,sub_5bd4e586,cust_6ff7c7e1,2024-10-01,652,166580.72,565,277470.96,2024-10-03
usage_f965a24f,sub_5bd4e586,cust_6ff7c7e1,2024-11-01,906,307070.83,565,230893.24,2024-11-04
usage_b52c4f22,sub_5bd4e586,cust_6ff7c7e1,2024-12-01,1799,244275.91,565,488896.04,2024-12-04
usage_1a32ddf8,sub_b53a19f8,cust_0f7e9b83,2024-06-01,91,18802.99,59,20853.61,2024-06-03
usage_53569e1b,sub_b53a19f8,cust_0f7e9b83,2024-07-01,109,42996.95,59,21807.53,2024-07-06
usage_6c522998,sub_b53a19f8,cust_0f7e9b83,2024-08-01,78,27903.02,59,22980.13,2024-08-02
usage_5785034a,sub_b53a19f8,cust_0f7e9b83,2024-09-01,79,32313.52,59,39438.35,2024-09-06
usage_4532b295,sub_b53a19f8,cust_0f7e9b83,2024-10-01,96,26940.73,59,37915.89,2024-10-04
usage_5ed8ec14,sub_b53a19f8,cust_0f7e9b83,2024-11-01,111,22708.6,59,35290.42,2024-11-06
usage_6d4ed71b,sub_b53a19f8,cust_0f7e9b83,2024-12-01,157,37140.24,59,26699.52,2024-12-04
usage_01469d56,sub_6d45ef9d,cust_d12b34f3,2024-06-01,931,122886.81,379,428754.63,2024-06-03
usage_2438ef24,sub_6d45ef9d,cust_d12b34f3,2024-07-01,1027,96761.3,379,429651.74,2024-07-03
usage_21e5934d,sub_6d45ef9d,cust_d12b34f3,2024-08-01,578,213938.35,379,232756.26,2024-08-06
usage_eff4eaa8,sub_6d45ef9d,cust_d12b34f3,2024-09-01,1043,415538.47,379,318907.28,2024-09-03
usage_658101c7,sub_6d45ef9d,cust_d12b34f3,2024-10-01,1519,187799.22,379,621394.11,2024-10-04
usage_3f8f4b89,sub_6d45ef9d,cust_d12b34f3,2024-11-01,1072,445418.66,379,189582.83,2024-11-06
usage_3e0cf601,sub_6d45ef9d,cust_d12b34f3,2024-12-01,710,133070.33,379,138964.92,2024-12-04
usage_c33de28e,sub_80211091,cust_4fcbc7e2,2024-05-01,3453,606537.57,1107,695739.65,2024-05-06
usage_c8b6bb27,sub_80211091,cust_4fcbc7e2,2024-06-01,2097,375633.44,1107,231507.37,2024-06-03
usage_b39be326,sub_80211091,cust_4fcbc7e2,2024-07-01,2822,1282880.14,1107,1145909.53,2024-07-03
usage_2c9667c5,sub_80211091,cust_4fcbc7e2,2024-08-01,3088,162189.39,1107,716933.61,2024-08-06
usage_df9c167a,sub_80211091,cust_4fcbc7e2,2024-09-01,3937,969579.18,1107,1304231.44,2024-09-03
usage_99eb04f2,sub_80211091,cust_4fcbc7e2,2024-10-01,2530,772712.73,1107,354165.86,2024-10-05
usage_198b0918,sub_80211091,cust_4fcbc7e2,2024-11-01,1522,35226.07,1107,172082.39,2024-11-05
usage_780f2812,sub_80211091,cust_4fcbc7e2,2024-12-01,3238,1449631.03,1107,716847.58,2024-12-03
usage_97f11f45,sub_dd0b5448,cust_ad96e655,2024-04-01,2,394.35,1,463.97,2024-04-05
usage_62d21a90,sub_dd0b5448,cust_ad96e655,2024-05-01,2,765.55,1,704.96,2024-05-06
usage_f53ad467,sub_dd0b5448,cust_ad96e655,2024-06-01,1,198.74,1,203.55,2024-06-06
usage_e110bf19,sub_dd0b5448,cust_ad96e655,2024-07-01,2,468.35,1,892.54,2024-07-05
usage_c0b53652,sub_dd0b5448,cust_ad96e655,2024-08-01,2,294.22,1,448.13,2024-08-06
usage_5954b5f5,sub_dd0b5448,cust_ad96e655,2024-09-01,2,642.32,1,873.63,2024-09-02
usage_b8fd5650,sub_dd0b5448,cust_ad96e655,2024-10-01,2,251.61,1,382.12,2024-10-03
usage_84c2552f,sub_dd0b5448,cust_ad96e655,2024-11-01,2,753.45,1,778.05,2024-11-05
usage_0ba17305,sub_dd0b5448,cust_ad96e655,2024-12-01,2,509.88,1,984.02,2024-12-04
usage_3d57a3fb,sub_e79c3784,cust_3b344ae5,2024-03-01,69,19043.59,68,31654.58,2024-03-02
usage_f0e18d40,sub_e79c3784,cust_3b344ae5,2024-04-01,194,95404.8,68,75688.08,2024-04-03
usage_18405acc,sub_e79c3784,cust_3b344ae5,2024-05-01,218,108020.16,68,55547.86,2024-05-04
usage_979904f3,sub_e79c3784,cust_3b344ae5,2024-06-01,170,5986.98,68,57415.9,2024-06-06
usage_b6456d91,sub_e79c3784,cust_3b344ae5,2024-07-01,202,59400.82,68,92093.52,2024-07-05
usage_d044bf5c,sub_e79c3784,cust_3b344ae5,2024-08-01,112,7019.74,68,32888.43,2024-08-06
usage_64c03e93,sub_e79c3784,cust_3b344ae5,2024-09-01,137,31549.97,68,29588.16,2024-09-04
usage_9b592fa9,sub_e79c3784,cust_3b344ae5,2024-10-01,143,37287.35,68,59502.23,2024-10-03
usage_0aa9a71f,sub_e79c3784,cust_3b344ae5,2024-11-01,119,13440.25,68,36028.91,2024-11-04
usage_d66741fc,sub_e79c3784,cust_3b344ae5,2024-12-01,253,96525.51,68,83992.96,2024-12-06
usage_80187eeb,sub_2f7687a3,cust_4d3bd766,2024-02-01,84,16490.08,28,37237.92,2024-02-05
usage_153e9a05,sub_2f7687a3,cust_4d3bd766,2024-03-01,32,11665.5,28,12530.1,2024-03-03
usage_47df75dc,sub_2f7687a3,cust_4d3bd766,2024-04-01,118,42684.86,28,31044.55,2024-04-03
usage_2ba7854f,sub_2f7687a3,cust_4d3bd766,2024-05-01,84,33018.38,28,24405.62,2024-05-06
usage_72f24cfc,sub_2f7687a3,cust_4d3bd766,2024-06-01,80,18075.72,28,22598.89,2024-06-06
usage_ecfa42e4,sub_2f7687a3,cust_4d3bd766,2024-07-01,41,13553.97,28,13439.85,2024-07-05
usage_e7cbad75,sub_2f7687a3,cust_4d3bd766,2024-08-01,35,8383.67,28,6072.33,2024-08-05
usage_21413b28,sub_2f7687a3,cust_4d3bd766,2024-09-01,44,1629.55,28,12105.37,2024-09-03
usage_f68bc189,sub_2f7687a3,cust_4d3bd766,2024-10-01,75,21105.77,28,20083.29,2024-10-03
usage_703e71c1,sub_3dc70084,cust_4d063e72,2024-03-01,158,43358.87,81,72743.59,2024-03-03
usage_f95ed6d5,sub_3dc70084,cust_4d063e72,2024-04-01,120,12524.43,81,57198.76,2024-04-03
usage_70f2ead5,sub_3dc70084,cust_4d063e72,2024-05-01,83,25914.55,81,39145.25,2024-05-04
usage_abf14e2d,sub_3dc70084,cust_4d063e72,2024-06-01,106,21894.98,81,40634.85,2024-06-02
usage_0e812f02,sub_790bf219,cust_acc045e5,2024-11-01,3,585.43,1,1481.89,2024-11-04
usage_ac367a7b,sub_790bf219,cust_acc045e5,2024-12-01,3,33.39,1,1034.37,2024-12-03
usage_f998ef4e,sub_ac8b688b,cust_26423df9,2024-08-01,187,82500.25,119,42869.28,2024-08-03
usage_134d4cd7,sub_ac8b688b,cust_26423df9,2024-09-01,231,59566.97,119,45501.47,2024-09-02
usage_70c4a85f,sub_ac8b688b,cust_26423df9,2024-10-01,141,66368.82,119,28414.79,2024-10-06
usage_92529589,sub_ac8b688b,cust_26423df9,2024-11-01,239,93720.85,119,56465.44,2024-11-02
usage_a12d68b8,sub_8ab47db7,cust_5d2223cf,2024-03-01,222,84179.58,145,93200.66,2024-03-02
usage_4f8e0ef0,sub_8ab47db7,cust_5d2223cf,2024-04-01,237,114213.12,145,109447.95,2024-04-06
usage_78ee259d,sub_8ab47db7,cust_5d2223cf,2024-05-01,394,192062.79,145,104047.06,2024-05-04
usage_62bb6c36,sub_8ab47db7,cust_5d2223cf,2024-06-01,457,183873.97,145,133383.91,2024-06-05
usage_c195b105,sub_8ab47db7,cust_5d2223cf,2024-07-01,387,88564.47,145,100138.17,2024-07-03
usage_0bebd1bb,sub_8ab47db7,cust_5d2223cf,2024-08-01,213,101381.21,145,35680.38,2024-08-03
