invoice_id,subscription_id,customer_id,invoice_date,due_date,paid_date,amount,discount_amount,final_amount,status,billing_period_start,billing_period_end,created_at
inv_26874585,sub_b69cf9c1,cust_551e0c54,2024-10-08,2024-11-07,2024-11-03,14688,0.0,14688.0,paid,2024-10-08,2024-11-06,2024-10-08
inv_cb43c166,sub_b69cf9c1,cust_551e0c54,2024-11-07,2024-12-07,,14688,0.0,14688.0,overdue,2024-11-07,2024-12-06,2024-11-07
inv_5993ce8f,sub_b69cf9c1,cust_551e0c54,2024-12-07,2025-01-06,2024-12-17,14688,2937.6000000000004,11750.4,paid,2024-12-07,2025-01-05,2024-12-07
inv_6c37642e,sub_f5169bb1,cust_8e0604f2,2024-01-31,2024-03-01,2024-02-02,11220,0.0,11220.0,paid,2024-01-31,2025-01-29,2024-01-31
inv_2d7ba25e,sub_ade204e7,cust_b120c8f4,2024-09-14,2024-10-14,2024-10-03,28260,0.0,28260.0,paid,2024-09-14,2025-09-13,2024-09-14
inv_8cce84cc,sub_bf7c34a9,cust_44cddc06,2024-08-26,2024-09-25,2024-09-21,1800,0.0,1800.0,paid,2024-08-26,2025-08-25,2024-08-26
inv_3a0cab90,sub_8b1c70ce,cust_96e30e13,2024-10-23,2024-11-22,2024-11-16,540,0.0,540.0,paid,2024-10-23,2024-11-21,2024-10-23
inv_50e90225,sub_8b1c70ce,cust_96e30e13,2024-11-22,2024-12-22,2024-12-04,540,0.0,540.0,paid,2024-11-22,2024-12-21,2024-11-22
inv_6d2fc608,sub_8b1c70ce,cust_96e30e13,2024-12-22,2025-01-21,2025-01-10,540,108.0,432.0,paid,2024-12-22,2025-01-20,2024-12-22
inv_563e85d3,sub_10719e82,cust_b258bf7d,2024-01-17,2024-02-16,2024-01-30,220320,0.0,220320.0,paid,2024-01-17,2025-01-15,2024-01-17
inv_63122dc4,sub_410918a7,cust_e2f7c32e,2024-08-29,2024-09-28,2024-09-01,3600,360.0,3240.0,paid,2024-08-29,2025-08-28,2024-08-29
inv_eb024447,sub_d21305c5,cust_25b36647,2024-08-11,2024-09-10,,600480,150120.0,450360.0,overdue,2024-08-11,2025-08-10,2024-08-11
inv_13de4b2c,sub_171dfad3,cust_b5d59990,2024-07-09,2024-08-08,,0,0.0,0.0,overdue,2024-07-09,2024-08-07,2024-07-09
inv_4fd17ef7,sub_171dfad3,cust_b5d59990,2024-08-08,2024-09-07,2024-08-26,0,0.0,0.0,paid,2024-08-08,2024-09-06,2024-08-08
inv_14fdfa53,sub_171dfad3,cust_b5d59990,2024-09-07,2024-10-07,2024-09-24,0,0.0,0.0,paid,2024-09-07,2024-10-06,2024-09-07
inv_d77e08cc,sub_171dfad3,cust_b5d59990,2024-10-07,2024-11-06,2024-10-29,0,0.0,0.0,paid,2024-10-07,2024-11-05,2024-10-07
inv_67977cc4,sub_171dfad3,cust_b5d59990,2024-11-06,2024-12-06,2024-11-15,0,0.0,0.0,paid,2024-11-06,2024-12-05,2024-11-06
inv_4ba0f093,sub_171dfad3,cust_b5d59990,2024-12-06,2025-01-05,2025-01-05,0,0.0,0.0,paid,2024-12-06,2025-01-04,2024-12-06
inv_60efbfc7,sub_41e3d332,cust_fe4aa29c,2024-10-23,2024-11-22,2024-11-17,24300,0.0,24300.0,paid,2024-10-23,2025-10-22,2024-10-23
inv_2bee8ea8,sub_dec10b3c,cust_41155e6c,2024-04-18,2024-05-18,2024-04-29,316440,79110.0,237330.0,paid,2024-04-18,2025-04-17,2024-04-18
inv_b2b8b7bf,sub_17d511e0,cust_5a875668,2024-03-27,2024-04-26,2024-04-04,6,0.6000000000000001,5.4,paid,2024-03-27,2024-04-25,2024-03-27
inv_e15512d2,sub_17d511e0,cust_5a875668,2024-04-26,2024-05-26,,6,0.0,6.0,overdue,2024-04-26,2024-05-25,2024-04-26
inv_2d03ed5f,sub_17d511e0,cust_5a875668,2024-05-26,2024-06-25,2024-06-13,6,0.0,6.0,paid,2024-05-26,2024-06-24,2024-05-26
inv_4bcbfa97,sub_17d511e0,cust_5a875668,2024-06-25,2024-07-25,2024-07-16,6,0.0,6.0,paid,2024-06-25,2024-07-24,2024-06-25
inv_cb6721ee,sub_17d511e0,cust_5a875668,2024-07-25,2024-08-24,2024-08-20,6,0.0,6.0,paid,2024-07-25,2024-08-23,2024-07-25
inv_ef983c80,sub_17d511e0,cust_5a875668,2024-08-24,2024-09-23,2024-09-20,6,0.0,6.0,paid,2024-08-24,2024-09-22,2024-08-24
inv_9c01847d,sub_17d511e0,cust_5a875668,2024-09-23,2024-10-23,2024-10-01,6,1.5,4.5,paid,2024-09-23,2024-10-22,2024-09-23
inv_49f5288b,sub_17d511e0,cust_5a875668,2024-10-23,2024-11-22,2024-11-11,6,0.6000000000000001,5.4,paid,2024-10-23,2024-11-21,2024-10-23
inv_f961fb44,sub_17d511e0,cust_5a875668,2024-11-22,2024-12-22,2024-12-18,6,0.0,6.0,paid,2024-11-22,2024-12-21,2024-11-22
inv_108e8360,sub_17d511e0,cust_5a875668,2024-12-22,2025-01-21,2024-12-25,6,0.0,6.0,paid,2024-12-22,2025-01-20,2024-12-22
inv_e8208e8c,sub_82540388,cust_724a7dc0,2024-02-19,2024-03-20,2024-02-24,1152,0.0,1152.0,paid,2024-02-19,2024-03-19,2024-02-19
inv_f2af6e25,sub_82540388,cust_724a7dc0,2024-03-20,2024-04-19,2024-04-14,1152,0.0,1152.0,paid,2024-03-20,2024-04-18,2024-03-20
inv_cc2a87f9,sub_82540388,cust_724a7dc0,2024-04-19,2024-05-19,2024-05-04,1152,0.0,1152.0,paid,2024-04-19,2024-05-18,2024-04-19
inv_a9c36849,sub_82540388,cust_724a7dc0,2024-05-19,2024-06-18,2024-05-28,1152,0.0,1152.0,paid,2024-05-19,2024-06-17,2024-05-19
inv_15f24f03,sub_82540388,cust_724a7dc0,2024-06-18,2024-07-18,2024-07-04,1152,115.2,1036.8,paid,2024-06-18,2024-07-17,2024-06-18
inv_d485b11f,sub_82540388,cust_724a7dc0,2024-07-18,2024-08-17,2024-07-20,1152,115.2,1036.8,paid,2024-07-18,2024-08-16,2024-07-18
inv_334f7e57,sub_82540388,cust_724a7dc0,2024-08-17,2024-09-16,2024-08-23,1152,115.2,1036.8,paid,2024-08-17,2024-09-15,2024-08-17
inv_9678a7b7,sub_82540388,cust_724a7dc0,2024-09-16,2024-10-16,2024-10-14,1152,288.0,864.0,paid,2024-09-16,2024-10-15,2024-09-16
inv_401ed192,sub_82540388,cust_724a7dc0,2024-10-16,2024-11-15,2024-10-30,1152,0.0,1152.0,paid,2024-10-16,2024-11-14,2024-10-16
inv_e786628c,sub_82540388,cust_724a7dc0,2024-11-15,2024-12-15,2024-12-03,1152,0.0,1152.0,paid,2024-11-15,2024-12-14,2024-11-15
inv_158fc9de,sub_82540388,cust_724a7dc0,2024-12-15,2025-01-14,2024-12-26,1152,0.0,1152.0,paid,2024-12-15,2025-01-13,2024-12-15
inv_933d327b,sub_0ed875e3,cust_1ae5d4a9,2024-07-23,2024-08-22,2024-08-11,0,0.0,0.0,paid,2024-07-23,2025-07-22,2024-07-23
inv_6d195cbe,sub_2362c151,cust_78741497,2024-06-13,2024-07-13,2024-07-07,0,0.0,0.0,paid,2024-06-13,2024-07-12,2024-06-13
inv_0bbea8fb,sub_2362c151,cust_78741497,2024-07-13,2024-08-12,2024-07-25,0,0.0,0.0,paid,2024-07-13,2024-08-11,2024-07-13
inv_8fe3204b,sub_2362c151,cust_78741497,2024-08-12,2024-09-11,2024-09-02,0,0.0,0.0,paid,2024-08-12,2024-09-10,2024-08-12
inv_24bd0bf1,sub_2362c151,cust_78741497,2024-09-11,2024-10-11,2024-09-21,0,0.0,0.0,paid,2024-09-11,2024-10-10,2024-09-11
inv_f8fe3713,sub_2362c151,cust_78741497,2024-10-11,2024-11-10,2024-11-04,0,0.0,0.0,paid,2024-10-11,2024-11-09,2024-10-11
inv_e9fe6ba4,sub_2362c151,cust_78741497,2024-11-10,2024-12-10,2024-12-10,0,0.0,0.0,paid,2024-11-10,2024-12-09,2024-11-10
inv_825c1047,sub_2362c151,cust_78741497,2024-12-10,2025-01-09,2024-12-15,0,0.0,0.0,paid,2024-12-10,2025-01-08,2024-12-10
inv_86c1c998,sub_7565db59,cust_1d4b2869,2024-07-29,2024-08-28,2024-08-10,4770,954.0,3816.0,paid,2024-07-29,2024-08-27,2024-07-29
inv_94ffd8c8,sub_7565db59,cust_1d4b2869,2024-08-28,2024-09-27,2024-09-08,4770,0.0,4770.0,paid,2024-08-28,2024-09-26,2024-08-28
inv_d305bef4,sub_7565db59,cust_1d4b2869,2024-09-27,2024-10-27,2024-10-16,4770,0.0,4770.0,paid,2024-09-27,2024-10-26,2024-09-27
inv_fdbdd72a,sub_7565db59,cust_1d4b2869,2024-10-27,2024-11-26,2024-11-04,4770,0.0,4770.0,paid,2024-10-27,2024-11-25,2024-10-27
inv_a1fdcab3,sub_7565db59,cust_1d4b2869,2024-11-26,2024-12-26,2024-12-15,4770,0.0,4770.0,paid,2024-11-26,2024-12-25,2024-11-26
inv_422f5036,sub_7565db59,cust_1d4b2869,2024-12-26,2025-01-25,2025-01-12,4770,0.0,4770.0,paid,2024-12-26,2025-01-24,2024-12-26
inv_f7e08964,sub_d4902ebe,cust_1d4b2869,2024-07-14,2024-08-13,2024-07-25,63360,6336.0,57024.0,paid,2024-07-14,2025-07-13,2024-07-14
inv_36d1ad53,sub_904dc140,cust_00319f44,2024-11-30,2024-12-30,2024-12-05,116460,0.0,116460.0,paid,2024-11-30,2025-11-29,2024-11-30
inv_37fd6693,sub_121f85e3,cust_45acd302,2024-06-26,2024-07-26,2024-07-25,6300,0.0,6300.0,paid,2024-06-26,2025-06-25,2024-06-26
inv_32605dbf,sub_619f2bc0,cust_00747296,2024-09-28,2024-10-28,2024-10-15,26460,6615.0,19845.0,paid,2024-09-28,2025-09-27,2024-09-28
inv_841bed34,sub_3f9e2286,cust_d49ffa3c,2024-05-02,2024-06-01,2024-05-13,360,0.0,360.0,paid,2024-05-02,2025-05-01,2024-05-02
inv_b7e617dd,sub_20a80402,cust_0a7ec617,2024-01-05,2024-02-04,2024-01-09,0,0.0,0.0,paid,2024-01-05,2025-01-03,2024-01-05
inv_f5f9ba6c,sub_2a14bf80,cust_0529d3fd,2024-05-27,2024-06-26,2024-06-04,6,0.0,6.0,paid,2024-05-27,2024-06-25,2024-05-27
inv_769b38bb,sub_2a14bf80,cust_0529d3fd,2024-06-26,2024-07-26,2024-07-26,6,1.2000000000000002,4.8,paid,2024-06-26,2024-07-25,2024-06-26
inv_fc2e770c,sub_2a14bf80,cust_0529d3fd,2024-07-26,2024-08-25,2024-07-30,6,0.0,6.0,paid,2024-07-26,2024-08-24,2024-07-26
inv_78e9cd7b,sub_2a14bf80,cust_0529d3fd,2024-08-25,2024-09-24,2024-08-30,6,1.2000000000000002,4.8,paid,2024-08-25,2024-09-23,2024-08-25
inv_dd9efc9e,sub_2a14bf80,cust_0529d3fd,2024-09-24,2024-10-24,2024-10-11,6,0.0,6.0,paid,2024-09-24,2024-10-23,2024-09-24
inv_a8056b25,sub_2a14bf80,cust_0529d3fd,2024-10-24,2024-11-23,2024-11-22,6,0.6000000000000001,5.4,paid,2024-10-24,2024-11-22,2024-10-24
inv_3834ec23,sub_2a14bf80,cust_0529d3fd,2024-11-23,2024-12-23,2024-12-11,6,0.0,6.0,paid,2024-11-23,2024-12-22,2024-11-23
inv_ab08c73c,sub_2a14bf80,cust_0529d3fd,2024-12-23,2025-01-22,2025-01-19,6,0.6000000000000001,5.4,paid,2024-12-23,2025-01-21,2024-12-23
inv_79dfa2da,sub_31eda82d,cust_755e0cc6,2024-05-06,2024-06-05,2024-05-16,2310,231.0,2079.0,paid,2024-05-06,2024-06-04,2024-05-06
inv_092aa2ea,sub_31eda82d,cust_755e0cc6,2024-06-05,2024-07-05,2024-06-29,2310,462.0,1848.0,paid,2024-06-05,2024-07-04,2024-06-05
inv_b865fb5e,sub_31eda82d,cust_755e0cc6,2024-07-05,2024-08-04,2024-07-20,2310,0.0,2310.0,paid,2024-07-05,2024-08-03,2024-07-05
inv_fba9e262,sub_31eda82d,cust_755e0cc6,2024-08-04,2024-09-03,2024-08-27,2310,0.0,2310.0,paid,2024-08-04,2024-09-02,2024-08-04
inv_b6390428,sub_31eda82d,cust_755e0cc6,2024-09-03,2024-10-03,2024-10-02,2310,462.0,1848.0,paid,2024-09-03,2024-10-02,2024-09-03
inv_83679320,sub_31eda82d,cust_755e0cc6,2024-10-03,2024-11-02,2024-10-31,2310,0.0,2310.0,paid,2024-10-03,2024-11-01,2024-10-03
inv_fa15a1b0,sub_a4e10df1,cust_4a07bbf5,2024-11-30,2024-12-30,2024-12-22,60,0.0,60.0,paid,2024-11-30,2025-11-29,2024-11-30
inv_3cc81989,sub_835a344a,cust_cb8e09ec,2024-03-13,2024-04-12,2024-03-16,6,0.0,6.0,paid,2024-03-13,2024-04-11,2024-03-13
inv_1b539a47,sub_835a344a,cust_cb8e09ec,2024-04-12,2024-05-12,2024-04-15,6,0.6000000000000001,5.4,paid,2024-04-12,2024-05-11,2024-04-12
inv_61cd8c93,sub_835a344a,cust_cb8e09ec,2024-05-12,2024-06-11,2024-05-21,6,0.0,6.0,paid,2024-05-12,2024-06-10,2024-05-12
inv_61a2c9ac,sub_835a344a,cust_cb8e09ec,2024-06-11,2024-07-11,2024-07-03,6,0.0,6.0,paid,2024-06-11,2024-07-10,2024-06-11
inv_c2ae6fab,sub_835a344a,cust_cb8e09ec,2024-07-11,2024-08-10,2024-07-22,6,0.6000000000000001,5.4,paid,2024-07-11,2024-08-09,2024-07-11
inv_bbcc3822,sub_835a344a,cust_cb8e09ec,2024-08-10,2024-09-09,2024-08-14,6,1.2000000000000002,4.8,paid,2024-08-10,2024-09-08,2024-08-10
inv_42931ae8,sub_835a344a,cust_cb8e09ec,2024-09-09,2024-10-09,2024-09-20,6,1.2000000000000002,4.8,paid,2024-09-09,2024-10-08,2024-09-09
inv_15777520,sub_835a344a,cust_cb8e09ec,2024-10-09,2024-11-08,2024-11-05,6,0.0,6.0,paid,2024-10-09,2024-11-07,2024-10-09
inv_3a422ef2,sub_835a344a,cust_cb8e09ec,2024-11-08,2024-12-08,2024-11-29,6,1.2000000000000002,4.8,paid,2024-11-08,2024-12-07,2024-11-08
inv_704f8c49,sub_55317b73,cust_660d6670,2024-04-02,2024-05-02,2024-04-21,903840,0.0,903840.0,paid,2024-04-02,2025-04-01,2024-04-02
inv_290f5b68,sub_cd5eac4c,cust_16efeecd,2024-07-02,2024-08-01,2024-07-24,72240,0.0,72240.0,paid,2024-07-02,2025-07-01,2024-07-02
inv_8b7827a9,sub_d937881a,cust_e234a756,2024-05-13,2024-06-12,2024-05-29,225900,0.0,225900.0,paid,2024-05-13,2025-05-12,2024-05-13
inv_684e6119,sub_5bd4e586,cust_6ff7c7e1,2024-03-12,2024-04-11,2024-03-22,271200,27120.0,244080.0,paid,2024-03-12,2025-03-11,2024-03-12
inv_2a137890,sub_b53a19f8,cust_0f7e9b83,2024-06-13,2024-07-13,2024-06-16,3540,0.0,3540.0,paid,2024-06-13,2025-06-12,2024-06-13
inv_36d4d57b,sub_6d45ef9d,cust_d12b34f3,2024-06-11,2024-07-11,2024-07-05,6822,1705.5,5116.5,paid,2024-06-11,2024-07-10,2024-06-11
inv_e68abd6a,sub_6d45ef9d,cust_d12b34f3,2024-07-11,2024-08-10,2024-07-27,6822,0.0,6822.0,paid,2024-07-11,2024-08-09,2024-07-11
inv_1afbd499,sub_6d45ef9d,cust_d12b34f3,2024-08-10,2024-09-09,2024-08-16,6822,0.0,6822.0,paid,2024-08-10,2024-09-08,2024-08-10
inv_d6294e1c,sub_6d45ef9d,cust_d12b34f3,2024-09-09,2024-10-09,2024-09-29,6822,0.0,6822.0,paid,2024-09-09,2024-10-08,2024-09-09
inv_e6094f4b,sub_6d45ef9d,cust_d12b34f3,2024-10-09,2024-11-08,2024-10-30,6822,0.0,6822.0,paid,2024-10-09,2024-11-07,2024-10-09
inv_df619e86,sub_6d45ef9d,cust_d12b34f3,2024-11-08,2024-12-08,2024-11-14,6822,0.0,6822.0,paid,2024-11-08,2024-12-07,2024-11-08
inv_f4031407,sub_6d45ef9d,cust_d12b34f3,2024-12-08,2025-01-07,2025-01-06,6822,1364.4,5457.6,paid,2024-12-08,2025-01-06,2024-12-08
inv_d1c0b356,sub_80211091,cust_4fcbc7e2,2024-05-21,2024-06-20,2024-06-16,199260,0.0,199260.0,paid,2024-05-21,2025-05-20,2024-05-21
inv_41141d6e,sub_dd0b5448,cust_ad96e655,2024-04-18,2024-05-18,2024-05-06,0,0.0,0.0,paid,2024-04-18,2025-04-17,2024-04-18
inv_c7a64a8d,sub_e79c3784,cust_3b344ae5,2024-03-10,2024-04-09,2024-03-14,1224,0.0,1224.0,paid,2024-03-10,2024-04-08,2024-03-10
inv_8df62663,sub_e79c3784,cust_3b344ae5,2024-04-09,2024-05-09,2024-05-04,1224,306.0,918.0,paid,2024-04-09,2024-05-08,2024-04-09
inv_21145dd8,sub_e79c3784,cust_3b344ae5,2024-05-09,2024-06-08,,1224,0.0,1224.0,overdue,2024-05-09,2024-06-07,2024-05-09
inv_4183c52d,sub_e79c3784,cust_3b344ae5,2024-06-08,2024-07-08,2024-06-12,1224,0.0,1224.0,paid,2024-06-08,2024-07-07,2024-06-08
inv_d649d294,sub_e79c3784,cust_3b344ae5,2024-07-08,2024-08-07,,1224,0.0,1224.0,overdue,2024-07-08,2024-08-06,2024-07-08
inv_a7e81b14,sub_e79c3784,cust_3b344ae5,2024-08-07,2024-09-06,2024-08-20,1224,0.0,1224.0,paid,2024-08-07,2024-09-05,2024-08-07
inv_9b624510,sub_e79c3784,cust_3b344ae5,2024-09-06,2024-10-06,2024-09-22,1224,122.4,1101.6,paid,2024-09-06,2024-10-05,2024-09-06
inv_9d3f390e,sub_e79c3784,cust_3b344ae5,2024-10-06,2024-11-05,2024-10-26,1224,122.4,1101.6,paid,2024-10-06,2024-11-04,2024-10-06
inv_a2f85378,sub_e79c3784,cust_3b344ae5,2024-11-05,2024-12-05,2024-11-15,1224,0.0,1224.0,paid,2024-11-05,2024-12-04,2024-11-05
inv_87eb5f91,sub_e79c3784,cust_3b344ae5,2024-12-05,2025-01-04,2025-01-02,1224,0.0,1224.0,paid,2024-12-05,2025-01-03,2024-12-05
inv_3070d320,sub_2f7687a3,cust_4d3bd766,2024-02-20,2024-03-21,2024-03-16,1680,168.0,1512.0,paid,2024-02-20,2025-02-18,2024-02-20
inv_32aeaadf,sub_3dc70084,cust_4d063e72,2024-03-29,2024-04-28,2024-04-12,4860,0.0,4860.0,paid,2024-03-29,2025-03-28,2024-03-29
inv_25ca4ec4,sub_790bf219,cust_acc045e5,2024-11-08,2024-12-08,2024-11-21,60,0.0,60.0,paid,2024-11-08,2025-11-07,2024-11-08
inv_67f976a8,sub_ac8b688b,cust_26423df9,2024-08-03,2024-09-02,2024-08-19,7140,0.0,7140.0,paid,2024-08-03,2025-08-02,2024-08-03
inv_685a298a,sub_8ab47db7,cust_5d2223cf,2024-03-17,2024-04-16,2024-04-13,26100,2610.0,23490.0,paid,2024-03-17,2025-03-16,2024-03-17
inv_eb25219d,sub_0bfa8998,cust_0ed77fff,2024-11-06,2024-12-06,2024-11-14,366,0.0,366.0,paid,2024-11-06,2024-12-05,2024-11-06
inv_50f0679f,sub_0bfa8998,cust_0ed77fff,2024-12-06,2025-01-05,2024-12-13,366,0.0,366.0,paid,2024-12-06,2025-01-04,2024-12-06
inv_92950e74,sub_9ac7e605,cust_fda37853,2024-07-02,2024-08-01,2024-07-22,1320,132.0,1188.0,paid,2024-07-02,2025-07-01,2024-07-02
inv_e664006d,sub_af2b694d,cust_50339ab2,2024-01-04,2024-02-03,2024-01-22,0,0.0,0.0,paid,2024-01-04,2024-02-02,2024-01-04
inv_c0122f07,sub_af2b694d,cust_50339ab2,2024-02-03,2024-03-04,2024-02-29,0,0.0,0.0,paid,2024-02-03,2024-03-03,2024-02-03
inv_f0b218f3,sub_af2b694d,cust_50339ab2,2024-03-04,2024-04-03,2024-03-15,0,0.0,0.0,paid,2024-03-04,2024-04-02,2024-03-04
inv_ba569d8e,sub_af2b694d,cust_50339ab2,2024-04-03,2024-05-03,2024-04-21,0,0.0,0.0,paid,2024-04-03,2024-05-02,2024-04-03
inv_321e9afb,sub_af2b694d,cust_50339ab2,2024-05-03,2024-06-02,2024-05-10,0,0.0,0.0,paid,2024-05-03,2024-06-01,2024-05-03
inv_eb2eaf24,sub_af2b694d,cust_50339ab2,2024-06-02,2024-07-02,2024-06-08,0,0.0,0.0,paid,2024-06-02,2024-07-01,2024-06-02
inv_8d98c5ff,sub_af2b694d,cust_50339ab2,2024-07-02,2024-08-01,2024-07-25,0,0.0,0.0,paid,2024-07-02,2024-07-31,2024-07-02
inv_693b180e,sub_af2b694d,cust_50339ab2,2024-08-01,2024-08-31,2024-08-31,0,0.0,0.0,paid,2024-08-01,2024-08-30,2024-08-01
inv_efb8adf9,sub_af2b694d,cust_50339ab2,2024-08-31,2024-09-30,2024-09-18,0,0.0,0.0,paid,2024-08-31,2024-09-29,2024-08-31
inv_1531bcbe,sub_af2b694d,cust_50339ab2,2024-09-30,2024-10-30,2024-10-02,0,0.0,0.0,paid,2024-09-30,2024-10-29,2024-09-30
inv_835629dd,sub_af2b694d,cust_50339ab2,2024-10-30,2024-11-29,2024-11-16,0,0.0,0.0,paid,2024-10-30,2024-11-28,2024-10-30
inv_d3ba1097,sub_af2b694d,cust_50339ab2,2024-11-29,2024-12-29,2024-12-15,0,0.0,0.0,paid,2024-11-29,2024-12-28,2024-11-29
inv_052b2c5a,sub_af2b694d,cust_50339ab2,2024-12-29,2025-01-28,2024-12-30,0,0.0,0.0,paid,2024-12-29,2025-01-27,2024-12-29
inv_033a1ac2,sub_161bda18,cust_2a8fc904,2024-06-12,2024-07-12,2024-06-20,825600,0.0,825600.0,paid,2024-06-12,2025-06-11,2024-06-12
inv_b404c691,sub_ed6feec3,cust_3ab17ccd,2024-02-22,2024-03-23,2024-03-20,12,0.0,12.0,paid,2024-02-22,2024-03-22,2024-02-22
inv_5a7a7f5a,sub_ed6feec3,cust_3ab17ccd,2024-03-23,2024-04-22,2024-03-28,12,1.2000000000000002,10.8,paid,2024-03-23,2024-04-21,2024-03-23
inv_f6b53230,sub_ed6feec3,cust_3ab17ccd,2024-04-22,2024-05-22,2024-05-20,12,1.2000000000000002,10.8,paid,2024-04-22,2024-05-21,2024-04-22
inv_166572eb,sub_ed6feec3,cust_3ab17ccd,2024-05-22,2024-06-21,2024-06-15,12,0.0,12.0,paid,2024-05-22,2024-06-20,2024-05-22
inv_3682f5bf,sub_ed6feec3,cust_3ab17ccd,2024-06-21,2024-07-21,2024-06-22,12,1.2000000000000002,10.8,paid,2024-06-21,2024-07-20,2024-06-21
inv_a5896cb9,sub_ed6feec3,cust_3ab17ccd,2024-07-21,2024-08-20,2024-08-10,12,0.0,12.0,paid,2024-07-21,2024-08-19,2024-07-21
inv_7dd22922,sub_ed6feec3,cust_3ab17ccd,2024-08-20,2024-09-19,2024-09-08,12,2.4000000000000004,9.6,paid,2024-08-20,2024-09-18,2024-08-20
inv_d716e277,sub_ed6feec3,cust_3ab17ccd,2024-09-19,2024-10-19,2024-10-09,12,1.2000000000000002,10.8,paid,2024-09-19,2024-10-18,2024-09-19
inv_c8ba16d1,sub_ed6feec3,cust_3ab17ccd,2024-10-19,2024-11-18,2024-11-02,12,2.4000000000000004,9.6,paid,2024-10-19,2024-11-17,2024-10-19
inv_0bc030ad,sub_ed6feec3,cust_3ab17ccd,2024-11-18,2024-12-18,2024-11-27,12,0.0,12.0,paid,2024-11-18,2024-12-17,2024-11-18
inv_8d202d8d,sub_ed6feec3,cust_3ab17ccd,2024-12-18,2025-01-17,2025-01-08,12,0.0,12.0,paid,2024-12-18,2025-01-16,2024-12-18
inv_c3c7840d,sub_22d4f568,cust_a27db5e6,2024-07-19,2024-08-18,2024-08-02,34812,0.0,34812.0,paid,2024-07-19,2024-08-17,2024-07-19
inv_7b0870e4,sub_22d4f568,cust_a27db5e6,2024-08-18,2024-09-17,,34812,0.0,34812.0,overdue,2024-08-18,2024-09-16,2024-08-18
inv_513e9cb2,sub_22d4f568,cust_a27db5e6,2024-09-17,2024-10-17,2024-10-17,34812,0.0,34812.0,paid,2024-09-17,2024-10-16,2024-09-17
inv_3bc07209,sub_22d4f568,cust_a27db5e6,2024-10-17,2024-11-16,2024-10-30,34812,3481.2000000000003,31330.8,paid,2024-10-17,2024-11-15,2024-10-17
inv_23c15df6,sub_22d4f568,cust_a27db5e6,2024-11-16,2024-12-16,2024-11-29,34812,0.0,34812.0,paid,2024-11-16,2024-12-15,2024-11-16
inv_01d0da9d,sub_5378001b,cust_70d58585,2024-05-02,2024-06-01,2024-05-25,803040,200760.0,602280.0,paid,2024-05-02,2025-05-01,2024-05-02
inv_c2cf7d7a,sub_659a4511,cust_8a914a28,2024-04-07,2024-05-07,2024-04-08,5040,0.0,5040.0,paid,2024-04-07,2025-04-06,2024-04-07
inv_e13f40ee,sub_3fe4212a,cust_87e92ed4,2024-11-29,2024-12-29,2024-12-11,420,0.0,420.0,paid,2024-11-29,2025-11-28,2024-11-29
inv_137f4e05,sub_31d17f9f,cust_35d86521,2024-06-03,2024-07-03,2024-06-13,103200,0.0,103200.0,paid,2024-06-03,2025-06-02,2024-06-03
inv_45c9a059,sub_27693199,cust_699b3bb5,2024-09-25,2024-10-25,2024-09-28,0,0.0,0.0,paid,2024-09-25,2024-10-24,2024-09-25
inv_a2f7263e,sub_27693199,cust_699b3bb5,2024-10-25,2024-11-24,2024-11-22,0,0.0,0.0,paid,2024-10-25,2024-11-23,2024-10-25
inv_cd07ee92,sub_27693199,cust_699b3bb5,2024-11-24,2024-12-24,2024-11-27,0,0.0,0.0,paid,2024-11-24,2024-12-23,2024-11-24
inv_54472624,sub_27693199,cust_699b3bb5,2024-12-24,2025-01-23,2025-01-09,0,0.0,0.0,paid,2024-12-24,2025-01-22,2024-12-24
inv_4f2e3494,sub_fac73b07,cust_8e4bc82b,2024-01-24,2024-02-23,2024-02-18,5136,0.0,5136.0,paid,2024-01-24,2024-02-22,2024-01-24
inv_758e9b16,sub_fac73b07,cust_8e4bc82b,2024-02-23,2024-03-24,2024-03-03,5136,0.0,5136.0,paid,2024-02-23,2024-03-23,2024-02-23
inv_81f966ce,sub_fac73b07,cust_8e4bc82b,2024-03-24,2024-04-23,2024-04-20,5136,0.0,5136.0,paid,2024-03-24,2024-04-22,2024-03-24
inv_0d73085e,sub_fac73b07,cust_8e4bc82b,2024-04-23,2024-05-23,2024-05-12,5136,0.0,5136.0,paid,2024-04-23,2024-05-22,2024-04-23
inv_c6a22520,sub_fac73b07,cust_8e4bc82b,2024-05-23,2024-06-22,2024-06-01,5136,0.0,5136.0,paid,2024-05-23,2024-06-21,2024-05-23
inv_d3b541aa,sub_fac73b07,cust_8e4bc82b,2024-06-22,2024-07-22,2024-07-18,5136,0.0,5136.0,paid,2024-06-22,2024-07-21,2024-06-22
inv_4d631fb2,sub_fac73b07,cust_8e4bc82b,2024-07-22,2024-08-21,2024-08-12,5136,0.0,5136.0,paid,2024-07-22,2024-08-20,2024-07-22
inv_8af92e72,sub_fac73b07,cust_8e4bc82b,2024-08-21,2024-09-20,2024-09-06,5136,0.0,5136.0,paid,2024-08-21,2024-09-19,2024-08-21
inv_38507537,sub_fac73b07,cust_8e4bc82b,2024-09-20,2024-10-20,2024-10-14,5136,0.0,5136.0,paid,2024-09-20,2024-10-19,2024-09-20
