subscription_id,customer_id,plan_id,billing_cycle,user_count,start_date,end_date,status,created_at,updated_at
sub_6637177c,cust_086c5c40,personal,annual,1,2024-10-22,2024-12-17,churned,2024-10-22,2024-12-10
sub_6502af89,cust_5433b413,business,annual,1558,2024-03-26,,active,2024-03-26,2024-09-22
sub_0ca083a5,cust_58ad2429,team,monthly,31,2024-10-26,,active,2024-10-26,2024-12-25
sub_679470b3,cust_dae94fa3,personal,annual,1,2024-09-13,,active,2024-09-13,2024-10-23
sub_57609f95,cust_281fd315,enterprise,annual,61,2024-04-17,,active,2024-04-17,2024-05-07
sub_cc78e5be,cust_bb651146,enterprise,annual,1785,2024-03-16,,active,2024-03-16,2024-04-28
sub_ca3d93c5,cust_1dc440aa,team,monthly,1362,2024-11-05,,active,2024-11-05,2024-11-19
sub_01647494,cust_46ea8cb5,personal,annual,1,2024-09-23,,active,2024-09-23,2024-12-24
sub_00a82f29,cust_954f5ec5,team,annual,7,2024-07-12,2024-09-14,churned,2024-07-12,2024-08-12
sub_27abcf6c,cust_ac0edcdc,enterprise,monthly,1855,2024-09-17,,active,2024-09-17,2024-09-25
sub_0a110589,cust_d49ffa3c,personal,monthly,1,2024-01-21,,active,2024-01-21,2024-09-27
sub_1f971177,cust_0ed77fff,business,monthly,157,2024-05-21,,active,2024-05-21,2024-09-08
sub_47d57265,cust_dbb7d910,business,monthly,204,2024-03-22,,active,2024-03-22,2024-09-06
sub_d7f2804c,cust_94ad9b0a,enterprise,monthly,283,2024-04-07,,active,2024-04-07,2024-08-14
sub_0e0fcc29,cust_da7ad8ec,business,annual,317,2024-08-27,,active,2024-08-27,2024-11-22
sub_fd5c6f81,cust_bccc91c4,enterprise,monthly,241,2024-01-17,,active,2024-01-17,2024-02-26
sub_27ad907b,cust_e234a756,business,monthly,1830,2024-10-14,,active,2024-10-14,2024-10-19
sub_ee5b0ec2,cust_0f87c9c7,business,annual,45,2024-07-27,,active,2024-07-27,2024-08-30
sub_bd82dc1f,cust_c154a04a,business,monthly,942,2024-03-02,,active,2024-03-02,2024-03-13
sub_7b7a18b8,cust_1ced4141,premium,monthly,1,2024-07-07,,active,2024-07-07,2024-10-14
sub_a07eb43f,cust_2f5f00e9,enterprise,annual,136,2024-02-15,,active,2024-02-15,2024-03-13
sub_b552f6df,cust_84dc6aa4,team,monthly,51,2024-04-01,,active,2024-04-01,2024-09-20
sub_cdf6d6de,cust_ba2a808c,business,annual,30,2024-08-18,,active,2024-08-18,2024-12-08
sub_2194c58c,cust_4b07cb80,enterprise,monthly,309,2024-05-06,,active,2024-05-06,2024-10-15
sub_55426082,cust_d5a9ea0e,team,annual,126,2024-03-18,,active,2024-03-18,2024-12-05
sub_bff12edc,cust_4e26c158,business,monthly,2,2024-05-06,,active,2024-05-06,2024-08-03
sub_03ffde43,cust_21c418b8,enterprise,annual,1618,2024-10-29,,active,2024-10-29,2024-11-08
sub_c711c000,cust_aaef9e2f,team,annual,980,2024-05-06,,active,2024-05-06,2024-08-02
sub_346379db,cust_94bf8fb9,team,annual,474,2024-02-08,,active,2024-02-08,2024-05-10
sub_e9ae2e6c,cust_910a74f9,premium,annual,1,2024-10-13,,active,2024-10-13,2024-11-22
sub_a6dbd562,cust_a89c6db0,business,annual,18,2024-03-18,,active,2024-03-18,2024-08-10
sub_9e71810f,cust_46e4298c,business,monthly,451,2024-03-26,,active,2024-03-26,2024-04-23
sub_9bb8bad8,cust_5e784b64,enterprise,monthly,43,2024-07-01,,active,2024-07-01,2024-10-22
sub_2a1b1e98,cust_21c418b8,business,monthly,156,2024-07-07,,active,2024-07-07,2024-07-17
sub_15ae85f2,cust_2f52fef1,team,monthly,28,2024-06-18,2024-08-15,churned,2024-06-18,2024-09-09
sub_0369dbdf,cust_4854d34f,team,annual,76,2024-08-24,,active,2024-08-24,2024-11-20
sub_64386347,cust_9199937c,enterprise,monthly,243,2024-03-10,,active,2024-03-10,2024-08-07
sub_8d710276,cust_0f42f98f,business,monthly,371,2024-05-25,,active,2024-05-25,2024-07-16
sub_f11bb2d2,cust_bb903637,premium,monthly,1,2024-06-26,,active,2024-06-26,2024-11-12
sub_c7eae180,cust_dfd833f2,business,monthly,97,2024-03-16,,active,2024-03-16,2024-11-16
sub_2427b7b4,cust_6173f89d,enterprise,annual,101,2024-05-19,,active,2024-05-19,2024-08-31
sub_e97d6dd6,cust_3fbc4e6f,team,annual,89,2024-03-19,,active,2024-03-19,2024-07-27
sub_cb30c0d1,cust_0a7ec617,team,annual,5,2024-02-19,,active,2024-02-19,2024-03-02
sub_dcfe7fe9,cust_07164d04,team,monthly,28,2024-09-25,,active,2024-09-25,2024-11-19
sub_38a34c54,cust_ea522bb5,business,annual,1219,2024-01-24,,active,2024-01-24,2024-05-11
sub_610cb526,cust_7c6b02b2,business,annual,2,2024-02-23,2024-05-06,churned,2024-02-23,2024-08-21
sub_e0aa9e52,cust_8db7c85f,premium,monthly,1,2024-06-27,,active,2024-06-27,2024-09-16
sub_2e865218,cust_dbb7c3ac,business,monthly,1590,2024-03-07,,active,2024-03-07,2024-12-27
sub_ec40287f,cust_29d31d9c,business,annual,97,2024-05-13,2024-09-05,churned,2024-05-13,2024-09-04
sub_1512c398,cust_1dde73f3,business,annual,131,2024-08-22,,active,2024-08-22,2024-09-21
sub_748fa792,cust_c84c9988,team,monthly,1832,2024-11-02,2024-12-10,churned,2024-11-02,2024-12-28
sub_3be88593,cust_ab11219a,premium,annual,1,2024-08-02,,active,2024-08-02,2024-09-15
sub_be85844a,cust_084c3ec6,team,monthly,5,2024-02-03,,active,2024-02-03,2024-07-11
sub_760e03c9,cust_a7b71878,business,annual,213,2024-11-28,,active,2024-11-28,2024-12-23
sub_980830f5,cust_fdba4476,premium,annual,1,2024-07-08,,active,2024-07-08,2024-12-22
sub_7a7a604c,cust_2ea6ef14,team,annual,150,2024-03-25,2024-12-09,churned,2024-03-25,2024-09-24
sub_9496d918,cust_813851c2,personal,annual,1,2024-11-21,,active,2024-11-21,2024-12-13
sub_bc977b3a,cust_b68b3ef5,personal,annual,1,2024-04-18,2024-05-23,churned,2024-04-18,2024-10-01
sub_84eea9c7,cust_26423df9,enterprise,annual,87,2024-10-12,,active,2024-10-12,2024-11-04
sub_6d6f6fa3,cust_db381b67,team,annual,54,2024-04-06,,active,2024-04-06,2024-08-11
sub_e46ac5d0,cust_9430fdc9,premium,annual,1,2024-06-17,,active,2024-06-17,2024-09-11
sub_51922fb2,cust_f92a4ca6,team,monthly,21,2024-08-17,,active,2024-08-17,2024-09-14
sub_13facad5,cust_1b0bae38,enterprise,annual,463,2024-08-10,,active,2024-08-10,2024-08-10
sub_e726280b,cust_4d8520e9,team,annual,31,2024-06-11,,active,2024-06-11,2024-06-28
sub_4682cc0e,cust_48107483,personal,monthly,1,2024-01-16,,active,2024-01-16,2024-07-16
sub_3c71e843,cust_15c92d84,personal,annual,1,2024-10-11,,active,2024-10-11,2024-12-24
sub_ebdee597,cust_6c349077,team,annual,24,2024-07-14,2024-08-19,churned,2024-07-14,2024-10-04
sub_fe27d628,cust_011feec8,business,monthly,31,2024-07-25,,active,2024-07-25,2024-10-09
sub_e7880cf0,cust_2e711458,enterprise,monthly,70,2024-07-05,,active,2024-07-05,2024-12-09
sub_204f93d4,cust_3cba1ff6,team,monthly,18,2024-11-05,,active,2024-11-05,2024-11-14
sub_806356ca,cust_e613a9e7,team,annual,7,2024-06-24,,active,2024-06-24,2024-09-28
sub_ae8278ef,cust_de35ac0c,premium,annual,1,2024-04-03,,active,2024-04-03,2024-05-05
sub_9333c68e,cust_a46d9f25,enterprise,annual,112,2024-08-04,,active,2024-08-04,2024-12-28
sub_32ffa93e,cust_42db7626,personal,monthly,1,2024-01-05,2024-10-30,churned,2024-01-05,2024-10-15
sub_5efaa349,cust_1dc440aa,enterprise,monthly,1583,2024-06-06,,active,2024-06-06,2024-08-29
sub_56ef7863,cust_621afa69,team,monthly,1763,2024-02-21,,active,2024-02-21,2024-07-09
sub_6fd5318d,cust_348904d9,enterprise,monthly,182,2024-04-24,,active,2024-04-24,2024-07-25
sub_87a6dfa1,cust_c2d14416,personal,monthly,1,2024-09-08,,active,2024-09-08,2024-09-25
sub_03293942,cust_ff1763f0,personal,annual,1,2024-01-07,2024-08-10,churned,2024-01-07,2024-09-22
sub_9437b6c7,cust_c8024434,team,annual,125,2024-04-28,,active,2024-04-28,2024-06-29
sub_c0b0b03d,cust_7d1ec7ec,business,annual,1168,2024-09-30,,active,2024-09-30,2024-11-13
sub_e77cbc02,cust_a417e009,premium,annual,1,2024-11-29,,active,2024-11-29,2024-12-26
sub_4ca40dd8,cust_f92a4ca6,personal,monthly,1,2024-10-17,,active,2024-10-17,2024-12-12
sub_c2eb2c53,cust_a855c410,team,annual,26,2024-01-10,,active,2024-01-10,2024-07-04
sub_e835f088,cust_644b5971,premium,monthly,1,2024-06-29,,active,2024-06-29,2024-11-25
sub_9ef0db40,cust_56047972,business,monthly,144,2024-02-23,,active,2024-02-23,2024-11-22
sub_e36351a5,cust_e0d33c75,enterprise,monthly,1152,2024-06-06,,active,2024-06-06,2024-08-16
sub_3a669225,cust_b5d59990,team,annual,8,2024-11-02,,active,2024-11-02,2024-12-07
sub_0ab1f413,cust_ae985696,team,monthly,1026,2024-08-31,,active,2024-08-31,2024-11-29
sub_4c28c3ea,cust_f886f85d,enterprise,monthly,192,2024-09-30,2024-12-30,churned,2024-09-30,2024-09-30
sub_ae573b4e,cust_19cd404a,enterprise,annual,8,2024-11-30,,active,2024-11-30,2024-12-30
sub_cd6d9002,cust_3cb2ebd9,enterprise,monthly,285,2024-01-28,,active,2024-01-28,2024-06-25
sub_7757b898,cust_cfc3dba1,team,monthly,16,2024-09-25,,active,2024-09-25,2024-10-27
sub_759b8ec8,cust_6ee8844a,team,monthly,121,2024-07-25,,active,2024-07-25,2024-07-31
sub_b34993af,cust_bf4760e3,premium,annual,1,2024-04-25,,active,2024-04-25,2024-10-07
sub_98050d41,cust_c6bb4bd6,team,annual,4,2024-10-19,,active,2024-10-19,2024-11-14
sub_276d7bc4,cust_6dedbf19,business,monthly,1110,2024-09-28,,active,2024-09-28,2024-12-28
sub_9bb30751,cust_fff0a2a9,enterprise,monthly,106,2024-08-25,,active,2024-08-25,2024-12-08
sub_2eedae01,cust_48f0bd38,enterprise,monthly,172,2024-08-11,,active,2024-08-11,2024-09-20
sub_788e695c,cust_3e7ee3dc,team,monthly,123,2024-11-01,,active,2024-11-01,2024-11-08
sub_546a1484,cust_5e784b64,team,monthly,88,2024-08-28,,active,2024-08-28,2024-11-01
sub_4b1639ee,cust_4d6daeae,enterprise,monthly,689,2024-10-12,,active,2024-10-12,2024-10-17
sub_c9b8c8bf,cust_bbe989a4,enterprise,annual,307,2024-07-18,2024-12-26,churned,2024-07-18,2024-09-26
sub_b11a0ebd,cust_add2b7de,team,annual,7,2024-01-21,,active,2024-01-21,2024-03-04
sub_caa45081,cust_7d65741d,enterprise,annual,780,2024-05-28,2024-09-05,churned,2024-05-28,2024-11-24
sub_35484ef9,cust_88235ab9,enterprise,monthly,18,2024-08-28,,active,2024-08-28,2024-09-04
sub_3cf50325,cust_c04458f5,enterprise,monthly,63,2024-05-21,,active,2024-05-21,2024-10-10
sub_9405608a,cust_724a7dc0,enterprise,annual,145,2024-03-09,,active,2024-03-09,2024-11-15
sub_114f26a4,cust_e7c121c8,team,annual,340,2024-08-05,,active,2024-08-05,2024-12-19
sub_b9857263,cust_dc65cf6f,business,monthly,125,2024-01-27,2024-09-30,churned,2024-01-27,2024-10-28
sub_d565f21a,cust_78741497,personal,monthly,1,2024-10-27,,active,2024-10-27,2024-11-15
sub_b725125b,cust_f20edac7,enterprise,annual,144,2024-02-23,,active,2024-02-23,2024-07-02
sub_769102d8,cust_813851c2,personal,annual,1,2024-04-02,,active,2024-04-02,2024-10-28
sub_540566ee,cust_bc7b60f0,personal,annual,1,2024-02-14,,active,2024-02-14,2024-10-23
sub_57cfed2c,cust_a89c6db0,enterprise,monthly,26,2024-07-04,,active,2024-07-04,2024-11-24
sub_a9e26ebf,cust_5433b413,premium,annual,1,2024-10-19,,active,2024-10-19,2024-12-14
sub_bc0fe9d5,cust_2e9345c3,premium,annual,1,2024-09-29,2024-11-18,churned,2024-09-29,2024-12-11
sub_f5ef8105,cust_e84b276d,enterprise,monthly,1490,2024-10-16,,active,2024-10-16,2024-12-28
sub_beac8d60,cust_0752ccf6,team,monthly,219,2024-03-28,,active,2024-03-28,2024-07-30
sub_a9abc29a,cust_76593aaf,business,annual,3,2024-05-16,,active,2024-05-16,2024-08-27
sub_b89c1c42,cust_81f03161,business,annual,30,2024-07-14,2024-12-23,churned,2024-07-14,2024-10-04
sub_61627ba5,cust_f94ba60c,personal,annual,1,2024-04-17,,active,2024-04-17,2024-05-08
sub_9835603f,cust_d2e02d1f,team,annual,14,2024-01-25,,active,2024-01-25,2024-06-17
sub_9f91416d,cust_0e0bf17d,team,monthly,30,2024-05-14,,active,2024-05-14,2024-11-05
sub_d67a58d9,cust_8ea4faec,personal,annual,1,2024-07-07,,active,2024-07-07,2024-10-12
sub_04a0b333,cust_923c893c,business,monthly,821,2024-07-23,2024-09-14,churned,2024-07-23,2024-10-22
sub_2b51e56e,cust_a15b0da9,team,monthly,680,2024-10-02,,active,2024-10-02,2024-11-22
sub_bf83e133,cust_fa7bd712,enterprise,monthly,123,2024-09-20,,active,2024-09-20,2024-11-15
sub_8dafef71,cust_0a9a0aa2,premium,annual,1,2024-06-24,2024-11-21,churned,2024-06-24,2024-09-03
sub_bc6f83b9,cust_48f0bd38,enterprise,annual,397,2024-11-06,,active,2024-11-06,2024-11-12
sub_82a1aefa,cust_5c0b268a,team,annual,33,2024-03-14,,active,2024-03-14,2024-09-07
sub_0593f7c6,cust_9ed24e0e,team,annual,498,2024-02-03,,active,2024-02-03,2024-03-05
sub_d00d7d3a,cust_d15e1014,business,monthly,54,2024-05-31,2024-12-21,churned,2024-05-31,2024-08-08
sub_0511253f,cust_87db1ba2,business,monthly,340,2024-04-21,2024-06-19,churned,2024-04-21,2024-06-02
sub_7068c1fa,cust_3100cdb4,team,monthly,18,2024-03-04,,active,2024-03-04,2024-06-19
sub_5285a6d4,cust_a106ccc2,enterprise,annual,1503,2024-02-13,,active,2024-02-13,2024-11-09
sub_f32cc338,cust_30ac1d21,team,annual,125,2024-02-27,,active,2024-02-27,2024-09-06
sub_d7db9d7c,cust_4f87d068,enterprise,monthly,55,2024-02-28,,active,2024-02-28,2024-05-17
sub_762b103b,cust_a2f84162,business,monthly,95,2024-07-21,,active,2024-07-21,2024-11-19
sub_71768fd8,cust_afcce1cd,business,monthly,1753,2024-01-09,2024-05-31,churned,2024-01-09,2024-06-18
sub_ece68b01,cust_441e05f1,enterprise,annual,188,2024-09-22,2024-12-13,churned,2024-09-22,2024-10-17
sub_2b1811b4,cust_5aa5926c,business,annual,143,2024-07-03,,active,2024-07-03,2024-09-08
sub_37b2d93f,cust_e507f7af,team,monthly,311,2024-06-12,,active,2024-06-12,2024-12-01
sub_1551161d,cust_7f6b8b99,business,monthly,146,2024-10-13,,active,2024-10-13,2024-12-14
sub_f5640da4,cust_09725e8a,team,monthly,21,2024-01-09,,active,2024-01-09,2024-05-01
sub_5ceb4108,cust_0f7e9b83,premium,monthly,1,2024-03-14,2024-05-07,churned,2024-03-14,2024-03-22
sub_14a6489a,cust_9f45db00,team,monthly,26,2024-11-07,2024-12-12,churned,2024-11-07,2024-12-27
